Id,ParentCountryDivisionId,Name,Code,DivisionType
28427,2215,گم کوفه,61869,6
28428,2215,سرسرداب سفلی,61855,6
28429,2215,سرسرداب,61854,6
28430,2215,زولاهر,61853,6
28431,2215,رمیه,61852,6
28432,2215,دول گپ,61849,6
28433,2215,دول زنگی,61848,6
28434,2215,دول دعوا,61847,6
28435,2215,دول جافر,61846,6
28436,2215,دودرون,61845,6
28437,2215,سرسرداب علیا,61856,6
28438,2215,دهگه گاهشلون,61851,6
28439,2215,دم باریک,61838,6
28440,2215,دست بیل,61844,6
28441,2215,دره میوه,61843,6
28442,2215,دره کتاسزار,61842,6
28443,2215,دره چندی,362611,6
28444,2215,دره پیر,61841,6
28445,2215,دره بنوار,61840,6
28446,2215,دره بروک,61839,6
28447,2215,درکول,362605,6
28448,2215,دهگاه تپی,61850,6
28449,2215,گمدراعلی,61871,6
28450,2215,سزار,61857,6
28451,2215,سوز,61858,6
28452,2215,گله سرخ,362619,6
28453,2215,گل سفید,362620,6
28454,2215,گراب,61870,6
28455,2215,گدراه علی,364276,6
28456,2215,کوله کوه,362617,6
28457,2215,کوکیانوراباد,61868,6
28458,2215,کلخنگ بوگرد,61867,6
28459,2215,کل خونگستان,61866,6
28460,2215,کش کوک,61865,6
28461,2215,سوراخ گچی,362612,6
28462,2215,کادکدبا,61864,6
28463,2215,فداله,362616,6
28464,2215,غافله جاه,362615,6
28465,2215,عظیم,61862,6
28466,2215,طلا,362614,6
28467,2215,طاق بردی,61888,6
28468,2215,شیرکش,362613,6
28469,2215,سومیه علیا,61861,6
28470,2215,سومیه سفلی,61859,6
28471,2215,سومیه,61860,6
28472,2215,قدمگاه حضرت رضا,362618,6
28473,2215,خواجه مرده,362610,6
28474,2216,بی سیم لب سفید,362594,6
28475,2216,بیشه دولنگ,61466,6
28476,2227,امیر آباد,63017,6
28477,2227,امامزاده علی,362480,6
28478,2227,امامزاده اسحاق,362479,6
28479,2227,امام زین العابدین,362481,6
28480,2227,احمد آباد,364752,6
28481,2216,وارسه علیداد,61745,6
28482,2216,واحد بهره برداری لب سفید,362589,6
28483,2216,هونی سفید,61747,6
28484,2216,نم نم چه,61744,6
28485,2227,انجیرک,63053,6
28486,2216,نثاربرآفتاب زمان,362587,6
28487,2216,مشک آب برده,61742,6
28488,2216,مزرعه چال قاسم,362590,6
28489,2216,ماشکار,61741,6
28490,2216,لیزوک,61740,6
28491,2216,گلزار,362588,6
28492,2216,گلزار,61739,6
28493,2216,کوه گندم,61738,6
28494,2216,کلابروک,61737,6
28495,2216,کرمرده,61736,6
28496,2216,ممیلی,61743,6
28497,2216,کرستان,61735,6
28498,2227,باغ شماره 1صفی آباد,364463,6
28499,2227,باغ شماره 3صفی آباد,364465,6
28500,2227,غریب دیلم سفلی,362485,6
28501,2227,شهرک مهاجرین,62965,6
28502,2227,شهرک عدالت,62964,6
28503,2227,شهرک شمس آباد,62961,6
28504,2227,شهرک انقلاب,63024,6
28505,2227,شهرک امیرالمومنین,63023,6
28506,2227,شرکت کشت و صنعت شهید رجایی,62956,6
28507,2227,دیلم علیا,63020,6
28508,2227,دانشگاه پیام نور,62946,6
28509,2227,باغ شماره 2صفی آباد,364464,6
28510,2227,خیر آباد,362484,6
28511,2227,حاج شریف,63019,6
28512,2227,چغاسرخ,62953,6
28513,2227,پمپ بنزین گل رز,806471,6
28514,2227,بنوارشامی,62948,6
28515,2227,بنه یعقوب,362483,6
28516,2227,بنه لاتون,63060,6
28517,2227,بنه علوان,63018,6
28518,2227,بنه عبدالنبی,63059,6
28519,2227,بنه خبل,362482,6
28520,2227,حاج عبده محمد,62955,6
28521,2216,بیشه بزان,61705,6
28522,2216,کر,61535,6
28523,2216,کاسیا,61733,6
28524,2216,چهاردلون,61716,6
28525,2216,چنار,61496,6
28526,2216,چاه شماره 7 لب سفید,362596,6
28527,2216,چال کره,61715,6
28528,2216,چال قاسم,61714,6
28529,2216,جیل جیل آب,61486,6
28530,2216,جگاه,362597,6
28531,2216,جکستان,61713,6
28532,2216,توه توری,362595,6
28533,2216,چول چپی,362591,6
28534,2216,تخت آب,61712,6
28535,2216,پیرور,61710,6
28536,2216,پیرفزک,61475,6
28537,2216,پرمچ,61471,6
28538,2216,پرچوک,61709,6
28539,2216,پای قلعه /اسلام آباد/,61708,6
28540,2216,پامنار,61707,6
28541,2216,پاملیچ,61706,6
28542,2216,پالنگان,364479,6
28543,2216,پازن آب,61469,6
28544,2216,تپتپا,61711,6
28545,2216,کاکره,61734,6
28546,2216,چول خشک,61498,6
28547,2216,حاج سالار,61717,6
28548,2216,قالیبافان,61533,6
28549,2216,عبدالرضا مرده,61732,6
28550,2216,شیرکش,362599,6
28551,2216,شاداب,61731,6
28552,2216,سی سیاه,61730,6
28553,2216,سوراخ دوزان,61729,6
28554,2216,سرهودخدارحم,61728,6
28555,2216,سرهود,61727,6
28556,2216,سردرکاهدون,61726,6
28557,2216,چول زیار,61499,6
28558,2216,زیلاب حسن جان,61725,6
28559,2216,زرداب دیفه,61512,6
28560,2216,رزگه,61724,6
28561,2216,دیونی,61701,6
28562,2216,دره هالونی,61722,6
28563,2216,دره چول زیوه,61720,6
28564,2216,دره آب,61721,6
28565,2216,درمنه زار,61504,6
28566,2216,دارک,61719,6
28567,2216,خارزرد,61718,6
28568,2216,زیتی,61515,6
28569,2177,درجگان,94942,6
28570,2215,چوکابلوطی,61834,6
28571,2215,چهارمرزون,61836,6
28572,2214,تی جنگ,112368,6
28573,2214,تی تو,808154,6
28574,2214,توکل ابادحاج علی,383635,6
28575,2214,تلمبه طالبی,112365,6
28576,2214,تلمبه شهید رجایی (پشته شیرانیها),385111,6
28577,2214,تلمبه درانی,112364,6
28578,2214,تلمبه پشته اهویی (پشته شیرانیها),385112,6
28579,2214,تقی اباد,112363,6
28580,2214,پشته,113021,6
28581,2214,تیدر,113034,6
28582,2214,پشت شیران,112836,6
28583,2214,بیدوییه 2,112834,6
28584,2214,بیدوییه 1,112833,6
28585,2214,بندروئیه سیمک,112832,6
28586,2214,برسرخ,113018,6
28587,2214,باغ حسین بک,112829,6
28588,2214,باغ چشمه گو,382738,6
28589,2214,باغ پورزند,112828,6
28590,2214,باغ برزوئیه,112824,6
28591,2214,باغ بالا,112361,6
28592,2214,پادگان ربذه,112835,6
28593,2214,باغ بادامی,112827,6
28594,2214,تیزنگ,112840,6
28595,2214,تینون,112841,6
28596,2169,علی ابادوزگ,226993,6
28597,2169,علی ابادمختار,227210,6
28598,2169,علی ابادسرتل,227209,6
28599,2169,شاه مختار,227204,6
28600,2169,سیدمرتضی,470670,6
28601,2169,سه تنگون,75941,6
28602,2169,سروک,227197,6
28603,2169,سردشت کالوس,227196,6
28604,2169,سرداب حاج مهنا,470680,6
28605,2214,تیکدرپای سنگ,112366,6
28606,2169,سرتنگ فیروزاباد,227195,6
28607,2169,سرابتاوه,227194,6
28608,2169,زردک,227191,6
28609,2214,حمکمان,382736,6
28610,2214,حسین اباد,382731,6
28611,2214,حسن اباد,112849,6
28612,2214,حجت اباد,112848,6
28613,2214,چشمه تک,112843,6
28614,2214,چشمه احمدی,382737,6
28615,2214,جریسخان,112370,6
28616,2169,سرتنگ تنگ سرخ,470673,6
28617,2169,قلات,817040,6
28618,2214,انارستان,112823,6
28619,2214,اصغراباد,112819,6
28620,2213,ده پناه,382621,6
28621,2213,دکل مخابراتی,382635,6
28622,2213,درکرو,99974,6
28623,2213,خیراباد,112125,6
28624,2213,حسین ابادسعدی,112124,6
28625,2213,حسین ابادرباط,112123,6
28626,2213,حسین اباد,99962,6
28627,2213,حجت ابادرباط,112122,6
28628,2213,حجت اباددق,112121,6
28629,2213,ده خونی,99989,6
28630,2213,حجت اباد,112120,6
28631,2213,توکل اباد,383716,6
28632,2213,توکل اباد,112114,6
28633,2213,تلمبه هوانیروز,382631,6
28634,2213,تلمبه مهدی ابادسعدی,112111,6
28635,2213,تلمبه مظفراباد,112110,6
28636,2213,تلمبه مصیب,112109,6
28637,2213,تلمبه محمودابادسعدی,112105,6
28638,2213,تلمبه گداباد,112103,6
28639,2213,تلمبه قدس,384276,6
28640,2213,توکل ابادازادی,112115,6
28641,2214,اکبراباد2,112821,6
28642,2213,ده علی عباس,99995,6
28643,2213,دولت اباد,112126,6
28644,2214,اسلام آباد,112851,6
28645,2214,اسحاق اباد,112818,6
28646,2214,ارامگاه,382540,6
28647,2213,مهدی اباد,112142,6
28648,2213,محمداباد,383696,6
28649,2213,مجتمع صنایع جنبی مس شهیدباهنر,112132,6
28650,2213,مجتمع شهیدکریمی,382634,6
28651,2213,مجتمع دارویی,384899,6
28652,2213,مبارکه,100093,6
28653,2213,دهوییه,112127,6
28654,2213,گزدره,100045,6
28655,2213,کارخانه روغن,382639,6
28656,2213,قنداباد,112137,6
28657,2213,علی ابادرباط,112135,6
28658,2213,علی اباد,112611,6
28659,2213,عباس ابادرباط,382628,6
28660,2213,شهرک صنعتی شماره2 کرمان,384246,6
28661,2213,سعدی,112129,6
28662,2213,رضااباد,100008,6
28663,2213,رباط,112128,6
28664,2213,کریم ابادرباط,112138,6
28665,2215,چهل گری,61837,6
28666,2169,قهوه خانه کورکی مختار,227217,6
28667,4935,چال میرون,62074,6
28668,2215,بق بقاب,61815,6
28669,2215,بروی امیر,61814,6
28670,2215,بردگلا,61813,6
28671,2215,بردگپ,61812,6
28672,2215,بردقورچون,61811,6
28673,2215,برداژدها,362603,6
28674,2215,برآفتاب علیا,61810,6
28675,2215,برآفتاب سفلی,61809,6
28676,2215,باغ گرویک,61808,6
28677,2215,بنه شیخ امامقلی,61816,6
28678,2215,آب گرمک,61802,6
28679,2215,امامزاده سیدپیران,362601,6
28680,2215,اشگفت گوگرد,362600,6
28681,2215,اشگفت کاهدون,61806,6
28682,2215,ازنک کوکیا,61805,6
28683,2215,ازنک علیا,61804,6
28684,2215,ابزاامیر,61803,6
28685,4935,ورزرد ارپناه,362683,6
28686,4935,هونگه پایین,62229,6
28687,4935,هونگه بالا,62228,6
28688,2215,امامزاده مهداوید,362602,6
28689,4935,نودر,62221,6
28690,2215,بنی,61817,6
28691,2215,پاچگاه,362604,6
28692,2215,چه شیرین,61835,6
28693,2215,چنگاوره,61833,6
28694,2215,چندار,61832,6
28695,2215,چم سوره,61830,6
28696,2215,چم چولیان,61829,6
28697,2215,چل شه,362609,6
28698,2215,چشمه شیرین,61831,6
28699,2215,چال کنار,61828,6
28700,2215,جوگندی,61827,6
28701,2215,بوستانک,61818,6
28702,2215,جاکاه,61826,6
28703,2215,جازستون,362607,6
28704,2215,جازستان پاره,61825,6
28705,2215,جاچادرها,362606,6
28706,2215,تودو,61824,6
28707,2215,تنباکوکار,61823,6
28708,2215,تخت توک,61822,6
28709,2215,تاورشه,61821,6
28710,2215,پشت پرترمزار,61820,6
28711,2215,پایتخت آب انبار,61819,6
28712,2215,جازستون,362608,6
28713,4935,چال لال,62072,6
28714,4935,میچاتون,364645,6
28715,4935,مرزیلسون,62212,6
28716,4935,سربردلکلا,62130,6
28717,4935,زردفت,265114,6
28718,4935,دیدگاه المون,362674,6
28719,4935,دهور,62121,6
28720,4935,ده زنون,62118,6
28721,4935,دشت گرگان,62113,6
28722,4935,دره لیرگه دورک,362673,6
28723,4935,دره قیر,62109,6
28724,4935,دره درویش مرده,62106,6
28725,4935,سرچات,265112,6
28726,4935,دره جاز,362679,6
28727,4935,دارمدی,62094,6
28728,4935,داربر,362672,6
28729,4935,چوب آب,62087,6
28730,4935,چنگلیله,62086,6
28731,4935,چم کنار,62076,6
28732,4935,چل شه هاشم,62082,6
28733,4935,چل شه حیدرآقا,62081,6
28734,4935,چشمه لیرکی,62078,6
28735,4935,چرکو,62077,6
28736,4935,دره بهزاد,62101,6
28737,4935,مودو,362678,6
28738,4935,سگ کش دورک,62141,6
28739,4935,کدمه,62156,6
28740,4935,مدفر,62211,6
28741,4935,مازه قلا,62209,6
28742,4935,مارمه,62202,6
28743,4935,لوله کوه,62196,6
28744,4935,لکلا,62193,6
28745,4935,لباب,62191,6
28746,4935,لاسو,62200,6
28747,4935,گوی کنون,62189,6
28748,4935,گورکانی ارپنا,362681,6
28749,4935,فیلاب,62152,6
28750,4935,گله هر,265110,6
28751,4935,گرموشا,62183,6
28752,4935,گرکندی,362676,6
28753,4935,گرایی,62181,6
28754,4935,کول سیرا,62167,6
28755,4935,کول جفت,62166,6
28756,4935,کول تیتا,62165,6
28757,4935,کول ترک,62164,6
28758,4935,کول تاک دورک,62163,6
28759,4935,کره,62159,6
28760,4935,گل گنجان,62185,6
28761,2526,هینی,401751,6
28762,2177,درچشمه,94943,6
28763,2177,درکول,381670,6
28764,2546,حاجی آباد,184198,6
28765,2546,جلال آباد,184193,6
28766,2546,پست 400 کیلو ولت برق نجف آباد,810539,6
28767,2546,اردوگاه قدس شهید اژدری,401522,6
28768,2545,هنرستان کشاورزی شهید پارسا,810126,6
28769,2545,مزرعه علی آباد,810124,6
28770,2545,مزرعه آموزشی-پژوهشی دانشکده کشاورزی دانش,810123,6
28771,2545,مزرعه اسلام آباد,810125,6
28772,2545,مزارع شمال فیلور,810708,6
28773,2545,محمودآباد,184217,6
28774,2545,مجموعه گروههای مشاع جوزدان,404729,6
28775,2545,مجموعه زمینهای کشاورزی شمال رحمت آباد,810702,6
28776,2545,لورک نو,810710,6
28777,2545,لورک جوزدان,910093,6
28778,2545,گروه مشاع محمدرضا علیان,401540,6
28779,2545,گروه شهیدحجتی,401539,6
28780,2545,گروه اسداله خدادادی,401541,6
28781,2545,فیلور,184208,6
28782,2545,صحرای جوزدان,810358,6
28783,2546,دامداری غلامرضا صفری,910097,6
28784,2546,شمس آباد,184207,6
28785,2546,قلعه یاور,184212,6
28786,2546,مجموعه کارگاههای تولیدی و مرغداریهای حاج,404576,6
28787,2550,اشن,184281,6
28788,2547,مهر آباد,404582,6
28789,2547,صحرااسلام آباد,184202,6
28790,2547,شهرک صنعتی منتظریه,184216,6
28791,2547,چاه سنگ سفید,409607,6
28792,2547,اصفهان طیور,404579,6
28793,2546,همت آباد,184232,6
28794,2546,نهضت آباد,183971,6
28795,2546,نصرآباد,404572,6
28796,2545,صحرا حسن آباد,910098,6
28797,2546,ناحیه صنعتی نهضت آباد,810540,6
28798,2546,مزرعه معدن سورمه,184222,6
28799,2546,مزرعه گودعلی آباد (گود جلال آباد ),810527,6
28800,2546,مزرعه شیخ,183990,6
28801,2546,مزرعه جلال آباد,810555,6
28802,2546,مزرعه بلمچه,184191,6
28803,2546,مرغداری جلالی,810704,6
28804,2546,محمودآبادشاهدان,183984,6
28805,2546,مجموعه مرغداری ها و دامداری های کوه سرخ,810711,6
28806,2546,مجموعه کارگاههای صحراخرابه,404577,6
28807,2546,میان کوه,910092,6
28808,2545,صحرا حسرت آباد,810706,6
28809,2545,صحرا پشت لا,810709,6
28810,2545,صحرا انقلاب,810707,6
28811,2540,معصوم آباد,183080,6
28812,2540,مظفرآباد,174124,6
28813,2540,مزرعه نو,183079,6
28814,2540,مزرعه میان,183323,6
28815,2540,مرغداری رحمت اله عباسی,183019,6
28816,2540,مرغداری حسین ویداله خوشبخت,404334,6
28817,2540,مرغ سرراه,183269,6
28818,2540,مرغ چوییه,183529,6
28819,2540,محمودآباد,174105,6
28820,2540,معین آباد,183328,6
28821,2540,محمدآباد,183073,6
28822,2540,ماندگی سفلی,183072,6
28823,2540,مارچوییه,183304,6
28824,2540,لاغره,183070,6
28825,2540,گنوییه,183303,6
28826,2540,کوشکوییه,183067,6
28827,2540,کریم آباد,183060,6
28828,2540,کدونوییه,183526,6
28829,2540,کچی,183069,6
28830,2540,کبرآباد,174092,6
28831,2540,ماندگی علیا,183071,6
28832,2550,امامزاده نورالدین,810534,6
28833,2540,منطقه صنعتی نایین,810545,6
28834,2540,موسی آباد,174126,6
28835,2545,شهرک صنعتی نجف آباد 2,810357,6
28836,2545,شرکت تولیدفراورده های گوشتی لورک نو,184236,6
28837,2545,شرکت تولید شن و ماسه سیمین سپاهان,910094,6
28838,2545,رحمت آباد,184201,6
28839,2545,دامداری وکشاورزی برادران,184200,6
